,short_name,player_positions,overall,nationality_name,age,dob,league_name,height_cm,weight_kg,year,month,day,trimestre
12349,A. Rodman,"RWB, RM",63,England,34,1987-02-15,English League Two,188,80,1987,2,15,1
12356,J. Day,GK,63,England,30,1990-08-13,English League Two,190,84,1990,8,13,3
12359,D. Rose,ST,63,England,27,1993-12-10,English League Two,173,72,1993,12,10,4
12361,T. Nichols,ST,63,England,27,1993-08-28,English League Two,178,75,1993,8,28,3
12364,M. Dolan,"CB, CM",63,England,28,1993-02-11,English League Two,175,78,1993,2,11,1
12366,J. Caprice,"RWB, LWB",63,England,28,1992-11-11,English League Two,179,73,1992,11,11,4
12367,J. Baldwin,CB,63,England,28,1993-06-30,Scottish Premiership,185,70,1993,6,30,2
12370,I. Vassell,ST,63,England,27,1993-09-09,English League Championship,180,71,1993,9,9,3
12377,R. Hall-Johnson,"RWB, RB",63,England,26,1995-05-09,English National League,173,67,1995,5,9,2
12379,J. Roberts,"ST, RW",63,England,27,1994-01-05,Scottish Premiership,181,71,1994,1,5,1
12392,M. Benning,"LWB, LB",63,England,27,1993-11-02,English League Two,178,77,1993,11,2,4
12393,K. Morris,"RM, CM, CAM",63,England,27,1994-06-03,English League Two,178,71,1994,6,3,2
12396,J. Powell,CM,63,England,27,1994-01-29,English League Two,177,62,1994,1,29,1
12421,C. Vernam,"RM, LM",63,England,24,1996-10-08,English League Two,170,74,1996,10,8,4
12422,P. Farman,GK,63,England,31,1989-11-02,English League Two,186,81,1989,11,2,4
12426,N. Townsend,GK,63,England,26,1994-11-01,English League Two,181,80,1994,11,1,4
12427,B. Morris,"CDM, CM",63,England,25,1996-04-25,English League One,182,71,1996,4,25,2
12428,H. Boateng,CM,63,England,25,1996-01-08,English League One,183,80,1996,1,8,1
12433,C. Norman,"RWB, RB",63,England,25,1995-10-12,English League Two,188,74,1995,10,12,4
12438,C. Elliott,RB,63,England,30,1991-05-26,Scottish Premiership,185,81,1991,5,26,2
12441,L. Grimshaw,RB,63,England,26,1995-02-02,Scottish Premiership,180,83,1995,2,2,1
12446,J. Hessenthaler,"CM, CDM",63,England,27,1994-04-20,English League Two,176,64,1994,4,20,2
12450,R. Hunt,"LB, RB",63,England,25,1995-07-07,English League Two,171,67,1995,7,7,3
12454,S. McQueen,LB,63,England,26,1995-02-06,English Premier League,181,70,1995,2,6,1
12455,J. Dixon,GK,63,England,27,1993-12-09,English League One,193,72,1993,12,9,4
12456,C. Randall,"RB, RWB",63,England,25,1995-10-21,Scottish Premiership,180,76,1995,10,21,4
12457,J. Hiwula,"LW, LM",63,England,26,1994-09-21,English League One,178,76,1994,9,21,3
12459,J. Mitchell,GK,63,England,26,1994-11-24,English League Two,189,86,1994,11,24,4
12463,C. Long,"ST, RW",63,England,26,1995-02-25,English League One,180,77,1995,2,25,1
12465,O. Threlkeld,"RB, CM, CDM",63,England,27,1994-02-15,English League Two,182,75,1994,2,15,1
12468,W. Aimson,CB,63,England,27,1994-06-03,English League One,179,70,1994,6,3,2
12475,P. Brough,LWB,63,England,25,1996-02-20,English League Two,191,74,1996,2,20,1
12478,O. Palmer,ST,63,England,29,1992-01-21,English League One,196,92,1992,1,21,1
12486,B. Gladwin,CM,63,England,29,1992-06-08,English League Two,190,86,1992,6,8,2
12492,D. Gardner,"LM, CM",63,England,31,1990-04-05,English League One,185,80,1990,4,5,2
12506,J. Beesley,ST,63,England,24,1996-12-02,English League Two,188,76,1996,12,2,4
12507,T. Davies,CB,63,England,29,1992-04-18,English League Two,185,78,1992,4,18,2
12509,N. Anderton,"LB, CB",63,England,25,1996-04-22,English League Two,188,79,1996,4,22,2
12517,T. Pett,CM,63,England,29,1991-12-03,English League Two,173,70,1991,12,3,4
12526,J. Sellars,"LM, RM, CM",63,England,25,1995-12-11,Swedish Allsvenskan,173,73,1995,12,11,4
12535,L. Page,LB,63,England,25,1996-05-20,English League Two,178,72,1996,5,20,2
12536,L. Sutton,"CDM, CM",63,England,24,1997-03-24,English League Two,180,74,1997,3,24,1
12537,C. Colkett,"CM, CAM",63,England,24,1996-09-04,Swedish Allsvenskan,176,74,1996,9,4,3
12548,L. Armstrong,ST,63,England,24,1996-07-02,English League Two,185,73,1996,7,2,3
12553,O. Finney,CM,63,England,23,1997-12-15,English League One,170,69,1997,12,15,4
12554,G. Lapslie,"CM, CAM",63,England,23,1997-09-05,English League Two,180,74,1997,9,5,3
12557,S. McWilliams,"CDM, CM",63,England,22,1998-08-14,English League Two,180,69,1998,8,14,3
12562,E. Onariase,CB,63,England,24,1996-10-21,English League Two,190,77,1996,10,21,4
12568,J. Sterry,RWB,63,England,25,1995-11-21,English League Two,180,76,1995,11,21,4
12571,A. May,CM,63,England,23,1997-12-06,English League One,182,73,1997,12,6,4
12576,H. Rodgers,"RWB, CB",63,England,24,1996-10-20,English League One,188,79,1996,10,20,4
12579,Z. Westbrooke,"CM, RW",63,England,24,1996-10-28,English League Two,180,70,1996,10,28,4
12590,F. Horsfall,CB,63,England,24,1996-11-12,English League Two,190,82,1996,11,12,4
12593,C. Blackett-Taylor,"LM, ST",63,England,23,1997-09-23,English League One,170,75,1997,9,23,3
12594,B. Hanlan,ST,63,England,24,1997-05-31,English League One,182,83,1997,5,31,2
12604,R. McKenzie,CDM,63,England,22,1998-09-25,English League One,184,75,1998,9,25,3
12626,L. Gibson,LB,63,England,24,1997-04-25,English League One,185,71,1997,4,25,2
12635,J. Grant,"CDM, CM",63,England,22,1998-10-11,English League Two,183,78,1998,10,11,4
12637,J. Riley,CM,63,England,24,1996-12-06,English League Two,183,71,1996,12,6,4
12657,L. Lumeka,"LW, RW",63,England,22,1998-09-05,French Ligue 1,170,71,1998,9,5,3
12658,N. McGinley,"LB, CB",63,England,24,1996-09-15,Scottish Premiership,191,75,1996,9,15,3
12663,D. Johnson,CB,63,England,22,1998-09-03,English League One,185,80,1998,9,3,3
12674,K. Wilson,"RWB, RB",63,England,21,2000-03-11,English League Two,178,71,2000,3,11,1
12677,A. Beestin,"CM, CDM",63,England,23,1997-10-01,English League Two,178,75,1997,10,1,4
12679,B. Thomas-Asante,"LW, RM, ST",63,England,22,1998-12-29,English League Two,175,74,1998,12,29,4
12682,E. Embleton,"CAM, RM",63,England,22,1999-04-02,English League One,173,64,1999,4,2,2
12683,H. Smith,ST,63,England,26,1995-05-18,English League Two,196,85,1995,5,18,2
12686,D. Rodney,"ST, LW",63,England,23,1998-05-19,English League Two,178,69,1998,5,19,2
12687,S. Hart,"LWB, LB",63,England,24,1996-09-10,English League Two,183,70,1996,9,10,3
12694,E. Balcombe,GK,63,England,21,1999-10-15,English League One,190,92,1999,10,15,4
12701,T. Oakley-Boothe,"CM, CAM, CDM",63,England,21,2000-02-14,English League Championship,182,68,2000,2,14,1
12702,N. Bishop,GK,63,England,21,1999-10-15,English League Two,185,72,1999,10,15,4
12722,A. Hartigan,"CM, CDM",63,England,21,2000-01-27,English League One,178,68,2000,1,27,1
12723,L. McCormick,"CAM, CM",63,England,22,1999-01-21,English League One,180,74,1999,1,21,1
12724,T. Uwakwe,LWB,63,England,21,1999-11-19,English Premier League,183,64,1999,11,19,4
12756,S. Hughes,CB,63,England,24,1997-04-15,English League One,187,80,1997,4,15,2
12757,T. Bayliss,"CM, CDM",63,England,22,1999-04-06,English League One,183,78,1999,4,6,2
12772,R. Hutton,"RWB, RB",63,England,22,1998-09-28,English League Two,175,72,1998,9,28,3
12776,S. George,GK,63,England,23,1998-01-06,English League Two,191,79,1998,1,6,1
12784,L. Gibson,"CB, LB",63,England,20,2000-07-19,English League One,185,73,2000,7,19,3
12786,A. Collins,"CDM, CM",63,England,21,1999-08-31,English League Two,175,63,1999,8,31,3
12787,J. Sparkes,"LWB, LB",63,England,20,2000-09-29,English League Two,177,63,2000,9,29,3
12796,G. Marsh,"RB, CM, CDM",63,England,22,1998-11-05,English League One,178,68,1998,11,5,4
12820,M. Miller,LM,63,England,25,1995-12-02,English League One,178,70,1995,12,2,4
12829,T. John-Jules,ST,63,England,20,2001-02-14,English League Championship,183,75,2001,2,14,1
12833,C. Morton,ST,63,England,21,2000-01-19,English League One,178,65,2000,1,19,1
12842,A. Cochrane,"LB, LWB, CB",63,England,21,2000-04-21,Scottish Premiership,175,70,2000,4,21,2
12845,M. Watters,ST,63,England,22,1999-03-23,English League One,181,80,1999,3,23,1
12856,A. Odimayo,"CB, RWB",63,England,21,1999-11-28,English League Two,183,75,1999,11,28,4
12858,D. Thompson,"LB, LWB",63,England,20,2000-07-26,English Premier League,183,75,2000,7,26,3
12873,J. Key,"RWB, RB",63,England,21,1999-11-19,English League Two,178,72,1999,11,19,4
12892,A. Morgan,CM,63,England,21,2000-02-02,English League One,181,68,2000,2,2,1
12902,N. Chilvers,"CAM, CM",63,England,20,2001-02-22,English League Two,173,64,2001,2,22,1
12908,K. Demb̩l̩,RM,63,England,18,2003-02-22,Scottish Premiership,167,59,2003,2,22,1
12909,B. Wiredu,"CM, CDM",63,England,21,1999-11-07,English League Two,191,70,1999,11,7,4
12913,L. Kitching,CB,63,England,21,1999-09-25,English League Championship,191,80,1999,9,25,3
12914,R. Gotts,"CAM, LW, RW",63,England,21,1999-11-09,English League Two,177,70,1999,11,9,4
12919,U. Godwin-Malife,CB,63,England,21,2000-05-09,English League Two,180,79,2000,5,9,2
12931,M. Smith,"CDM, CM",63,England,20,2000-10-05,English League One,176,70,2000,10,5,4
12932,K. John,"RB, RM",63,England,20,2001-02-13,English Premier League,176,68,2001,2,13,1
12946,J. Hill,CB,63,England,19,2002-01-10,English League One,182,65,2002,1,10,1
12953,J. Mellish,CM,63,England,23,1997-09-19,English League Two,188,73,1997,9,19,3
12955,N. Guinness-Walker,"LB, LWB",63,England,21,1999-09-14,English League One,180,70,1999,9,14,3
12973,B. Mitchell,"CM, CAM",63,England,20,2001-04-07,English League Championship,176,75,2001,4,7,2
12993,F. Azaz,"CM, CAM",63,England,20,2000-09-07,English League Two,185,73,2000,9,7,3
13035,C. Cresswell,CB,63,England,18,2002-08-17,English Premier League,191,75,2002,8,17,3
13049,C. Drameh,"RB, RWB",63,England,19,2001-12-08,English Premier League,184,73,2001,12,8,4
13077,S. Jasper,"LM, ST",63,England,20,2000-09-13,English League Two,172,71,2000,9,13,3
13108,D. Cirkin,LB,63,England,19,2002-04-06,English League One,182,72,2002,4,6,2
13138,C. Hall,CB,63,England,28,1993-05-23,English League Two,193,79,1993,5,23,2
13139,A. Martin,ST,63,England,29,1991-07-05,English League Two,183,74,1991,7,5,3
13172,L. Barry,"ST, LW",63,England,18,2003-06-21,English League One,174,65,2003,6,21,2
13186,C. Chukwuemeka,CAM,63,England,17,2003-10-20,English Premier League,183,70,2003,10,20,4
13245,D. Scarlett,ST,63,England,17,2004-03-24,English Premier League,179,73,2004,3,24,1
13256,L. Bate,"CM, CDM",63,England,18,2002-10-29,English Premier League,172,63,2002,10,29,4
13329,C. Rushworth,GK,63,England,19,2001-07-02,English League Two,188,86,2001,7,2,3
13371,C. Porter,ST,62,England,37,1983-12-12,English League One,186,83,1983,12,12,4
13372,M. Bloomfield,CM,62,England,37,1984-02-08,English League One,173,73,1984,2,8,1
13375,S. Brown,GK,62,England,36,1985-04-26,English League Two,188,87,1985,4,26,2
13377,T. Craig,CB,62,England,36,1985-04-20,English League Two,185,79,1985,4,20,2
13381,M. Done,"LB, ST",62,England,33,1988-06-22,English League Two,178,65,1988,6,22,2
13385,J. Grounds,"CB, LB",62,England,33,1988-02-27,English League Two,185,87,1988,2,27,1
13386,J. Brown,LB,62,England,32,1989-05-07,English League Two,175,68,1989,5,7,2
13389,L. Prosser,CB,62,England,33,1988-05-28,English League Two,191,79,1988,5,28,2
13390,C. Skuse,"CDM, CM",62,England,35,1986-03-29,English League Two,185,72,1986,3,29,1
13391,E. Upson,"CM, CDM",62,England,31,1989-11-21,English League Two,180,73,1989,11,21,4
13392,N. Maynard,ST,62,England,34,1986-12-11,English League Two,180,70,1986,12,11,4
13394,L. Kerry,CM,62,England,32,1988-07-22,English League Two,168,74,1988,7,22,3
13396,A. Williams,ST,62,England,34,1986-08-14,English League One,188,78,1986,8,14,3
13398,M. Jones,"CM, CDM",62,England,33,1987-08-15,English League Two,183,78,1987,8,15,3
13403,R. O'Donnell,GK,62,England,32,1988-09-12,English League Two,188,85,1988,9,12,3
13405,C. Daniel,LB,62,England,33,1988-02-15,English League Two,180,73,1988,2,15,1
13408,T. Elliott,ST,62,England,30,1990-11-09,English League Two,193,76,1990,11,9,4
13410,E. Parish,GK,62,England,31,1990-05-20,Scottish Premiership,188,83,1990,5,20,2
13412,N. Featherstone,"CDM, CM",62,England,32,1988-09-22,English League Two,170,71,1988,9,22,3
13415,M. Ellis,CB,62,England,32,1988-09-30,English League Two,188,78,1988,9,30,3
13416,N. Delfouneso,"ST, CAM",62,England,30,1991-02-02,English League One,186,78,1991,2,2,1
13419,C. Eastmond,CM,62,England,30,1990-12-09,English League Two,183,75,1990,12,9,4
13422,F. Sears,"ST, LM, RM",62,England,31,1989-11-27,English League Two,170,75,1989,11,27,4
13423,K. Dennis,ST,62,England,31,1990-03-12,Scottish Premiership,180,75,1990,3,12,1
13428,J. Clarke,"CB, RB",62,England,29,1991-11-19,English League Two,183,71,1991,11,19,4
13429,S. Bennett,"CM, CB",62,England,30,1990-11-30,English League Two,178,81,1990,11,30,4
13435,J. Payne,"CM, CDM",62,England,29,1991-12-05,English League Two,173,58,1991,12,5,4
13437,L. Ridehalgh,"LB, LWB",62,England,30,1991-04-20,English League Two,178,72,1991,4,20,2
13438,H. Davis,CB,62,England,29,1991-09-24,English League Two,185,83,1991,9,24,3
13440,H. Beautyman,"CM, LM",62,England,29,1992-04-01,English League Two,178,74,1992,4,1,2
13446,A. Tutte,"CDM, CM",62,England,30,1990-09-21,English League One,175,75,1990,9,21,3
13447,K. Mellor,RB,62,England,30,1991-01-25,English League Two,187,75,1991,1,25,1
13448,B. Coker,LB,62,England,32,1989-06-17,English League Two,180,74,1989,6,17,2
13449,R. McDonald,CB,62,England,29,1992-04-11,English League Two,191,82,1992,4,11,2
13453,O. Banks,"CM, CDM",62,England,28,1992-09-21,English League Two,190,75,1992,9,21,3
13465,L. Young,"CDM, CM",62,England,28,1993-02-22,English National League,173,72,1993,2,22,1
13466,C. Ripley,GK,62,England,28,1993-02-13,English League Championship,191,96,1993,2,13,1
13470,G. Taft,CB,62,England,27,1993-07-29,English League Two,191,74,1993,7,29,3
13471,J. Reeves,CM,62,England,28,1993-06-30,English League Two,173,70,1993,6,30,2
13472,L. Norris,ST,62,England,28,1993-06-03,English League Two,184,84,1993,6,3,2
13473,E. Whitehouse,"CM, CAM",62,England,27,1993-10-27,English League Two,180,80,1993,10,27,4
13475,B. Kiernan,"LM, RM",62,England,28,1992-11-10,English League Two,175,81,1992,11,10,4
13479,H. Bunn,"LM, ST",62,England,28,1992-11-21,English League Two,175,74,1992,11,21,4
13481,L. O'Neil,"CM, CDM",62,England,27,1993-07-31,English League One,180,80,1993,7,31,3
13492,B. Dickenson,"LW, RW, LB",62,England,28,1993-02-26,English League Two,184,81,1993,2,26,1
13499,N. Knight-Percival,CB,62,England,34,1987-03-31,English League Two,182,73,1987,3,31,1
13511,K. Wallace,"LB, CDM, CB",62,England,26,1995-01-26,English League One,186,75,1995,1,26,1
13516,L. Hendrie,RB,62,England,26,1994-08-27,English League Two,178,72,1994,8,27,3
13531,R. Oates,ST,62,England,26,1994-12-04,English League Two,188,74,1994,12,4,4
13532,J. Hanson,"RB, CDM",62,England,25,1995-11-10,English League One,178,79,1995,11,10,4
13533,B. Walker,"CM, CB, CDM",62,England,25,1996-04-25,English League Two,186,80,1996,4,25,2
13534,J. Wilson,ST,62,England,25,1995-12-01,English League Two,183,73,1995,12,1,4
13535,T. Dallison,"CB, LB",62,England,25,1996-02-02,English League Two,193,84,1996,2,2,1
13536,B. Killip,GK,62,England,25,1995-11-24,English League Two,188,74,1995,11,24,4
13537,D. Ferguson,LWB,62,England,27,1994-06-07,English League Two,178,76,1994,6,7,2
13538,L. John,CB,62,England,27,1994-04-19,English League Two,190,85,1994,4,19,2
13540,D. Jones,"LB, CB",62,England,26,1994-12-14,English League Two,183,79,1994,12,14,4
13552,S. Matthews,"RM, LM",62,England,24,1997-03-10,English League Two,176,71,1997,3,10,1
13557,H. McGahey,CB,62,England,25,1995-09-26,English League Two,187,85,1995,9,26,3
13569,C. Burton,GK,62,England,24,1996-08-15,English League One,188,80,1996,8,15,3
13570,H. Lewis,GK,62,England,23,1997-12-20,English Premier League,191,77,1997,12,20,4
13579,N. Smith,CB,62,England,25,1996-04-03,English League Two,182,72,1996,4,3,2
13580,J. Rose,GK,62,England,26,1995-01-31,English League Two,191,75,1995,1,31,1
13586,F. Rawson,CB,62,England,24,1996-07-11,English League Two,193,73,1996,7,11,3
13587,R. Fallowfield,RB,62,England,25,1996-01-03,English League Two,174,65,1996,1,3,1
13588,L. Ward,GK,62,England,24,1997-03-05,English League Two,195,81,1997,3,5,1
13598,D. Telford,ST,62,England,24,1996-12-05,English League Two,175,72,1996,12,5,4
13601,L. McGee,GK,62,England,25,1995-09-02,English League Two,193,83,1995,9,2,3
13607,M. Shelton,CM,62,England,24,1996-09-12,English League Two,183,70,1996,9,12,3
13612,C. Senior,"RM, LM",62,England,24,1997-06-30,English League Two,176,64,1997,6,30,2
13616,J. Flores,"CM, CDM",62,England,25,1995-10-04,English League Two,180,75,1995,10,4,4
13624,W. McDonald,"LM, LW",62,England,24,1997-05-04,English League One,174,77,1997,5,4,2
13625,H. Burgoyne,GK,62,England,24,1996-12-28,English League One,193,80,1996,12,28,4
13628,J. Clarke,CB,62,England,31,1989-11-17,English League Two,183,84,1989,11,17,4
13630,C. Slattery,"CDM, CM",62,England,22,1999-02-08,Scottish Premiership,175,70,1999,2,8,1
13631,R. Cundy,CB,62,England,24,1997-05-30,English League Championship,188,82,1997,5,30,2
13633,H. McKirdy,"LW, ST",62,England,24,1997-03-29,English League Two,170,67,1997,3,29,1
13637,J. Amaluzor,"RM, LM, RW",62,England,24,1996-10-17,Scottish Premiership,183,73,1996,10,17,4
13638,D. Duhaney,"RWB, RB",62,England,22,1998-10-13,English League Championship,180,70,1998,10,13,4
13644,A. Pattison,CM,62,England,23,1997-09-06,English League Two,173,70,1997,9,6,3
13649,G. Osho,"CB, RB",62,England,22,1998-08-14,English League Championship,185,70,1998,8,14,3
13651,M. McGuane,CM,62,England,22,1999-02-02,English League One,178,73,1999,2,2,1
13652,J. Hopcutt,"LW, ST",62,England,29,1992-06-23,English League Two,180,74,1992,6,23,2
13658,O. Hawkins,ST,62,England,29,1992-04-08,English League Two,199,92,1992,4,8,2
13677,J. Maddox,"CAM, CM",62,England,22,1998-11-03,English League One,179,69,1998,11,3,4
13679,P. Kalambayi,CB,62,England,21,1999-07-09,English League One,183,80,1999,7,9,3
13692,M. Platt,CB,62,England,23,1997-10-03,English League Two,188,80,1997,10,3,4
13694,A. Nadesan,ST,62,England,26,1994-09-09,English League Two,188,70,1994,9,9,3
13702,M. Welch-Hayes,"RB, CB, RWB",62,England,24,1996-10-25,English League Two,180,77,1996,10,25,4
13705,J. Gibbons,"RB, RWB",62,England,23,1998-03-16,English League Two,175,60,1998,3,16,1
13712,C. John,"LB, CB",62,England,21,1999-08-24,English League One,181,78,1999,8,24,3
13713,J. Brown,"RWB, RB",62,England,23,1998-01-12,Scottish Premiership,178,79,1998,1,12,1
13716,D. Nlundulu,ST,62,England,22,1999-02-05,English League One,188,75,1999,2,5,1
13717,J. Vokins,"LB, LWB",62,England,21,2000-03-17,Scottish Premiership,180,70,2000,3,17,1
13722,D. Keillor-Dunn,"ST, CAM, LW",62,England,23,1997-11-02,English League Two,180,68,1997,11,2,4
13723,O. Patrick,"ST, RW, LW",62,England,25,1996-05-24,English League One,185,73,1996,5,24,2
13725,R. Loft,ST,62,England,23,1997-09-14,English League Two,190,73,1997,9,14,3
13728,J. Kay,"LWB, ST",62,England,24,1997-01-30,English League Two,183,75,1997,1,30,1
13741,L. Banks,"RB, LB",62,England,24,1997-04-14,Rep. Ireland Airtricity League,183,72,1997,4,14,2
13744,B. Fleming,LB,62,England,21,1999-12-03,English League Championship,175,70,1999,12,3,4
13750,D. Happe,CB,62,England,22,1998-09-28,English League Two,195,85,1998,9,28,3
13751,R. Nartey,CB,62,England,22,1998-09-06,English League Two,184,78,1998,9,6,3
13762,M. Melbourne,"LB, LWB",62,England,22,1998-10-24,English League Two,178,65,1998,10,24,4
13768,J. Gordon,"RW, ST",62,England,26,1994-10-10,English League Two,178,70,1994,10,10,4
13770,W. Smith,CB,62,England,22,1998-11-04,English League Two,184,72,1998,11,4,4
13775,R. Clampin,"LWB, LB",62,England,22,1999-01-29,English League Two,180,70,1999,1,29,1
13779,D. Lloyd,"LW, LM, ST",62,England,29,1991-12-03,English League One,171,63,1991,12,3,4
13786,J. Earing,"CAM, CM",62,England,22,1999-01-21,English League Two,182,80,1999,1,21,1
13788,C. Whelan,CM,62,England,22,1998-09-24,English League Two,176,70,1998,9,24,3
13790,C. Lakin,CM,62,England,22,1999-05-08,English League One,183,70,1999,5,8,2
13802,K. Bennetts,"RM, LW",62,England,22,1999-03-09,German 1. Bundesliga,179,78,1999,3,9,1
13814,M. Virtue,"CM, CDM",62,England,24,1997-05-02,English League Championship,175,66,1997,5,2,2
13817,X. Amaechi,"RW, LW",62,England,20,2001-01-05,English League One,179,79,2001,1,5,1
13824,T. Sang,"RWB, CM, LWB",62,England,22,1999-06-29,English League Championship,185,74,1999,6,29,2
13856,R. Crichlow,"CB, LB",62,England,22,1999-06-03,English League Two,184,72,1999,6,3,2
13857,S. High,CM,62,England,20,2001-02-15,English League Championship,177,65,2001,2,15,1
13864,D. Mellor,"ST, RM",62,England,20,2000-09-20,English League Two,180,75,2000,9,20,3
13891,N. Wood,CB,62,England,19,2002-05-31,Scottish Premiership,188,75,2002,5,31,2
13903,I. Hutchinson,"CM, CAM, RM",62,England,21,2000-04-10,English League Championship,178,70,2000,4,10,2
13904,J. Bennett,"LM, ST",62,England,19,2001-12-07,English League One,180,75,2001,12,7,4
13905,H. White,"CDM, LB, LM",62,England,19,2001-09-19,English Premier League,178,70,2001,9,19,3
13907,L. Matheson,"RWB, RB",62,England,18,2002-10-03,English Premier League,168,62,2002,10,3,4
13909,K. Ramsay,RB,62,England,20,2000-10-10,English League One,184,66,2000,10,10,4
13911,J. Lankester,"RW, ST",62,England,21,2000-01-19,English League One,178,65,2000,1,19,1
13924,F. Nmecha,"CAM, CM",62,England,20,2000-10-10,German 1. Bundesliga,185,77,2000,10,10,4
13927,D. Drysdale,"CB, CDM",62,England,21,1999-11-14,English League Championship,196,76,1999,11,14,4
13936,A. Glennon,LB,62,England,21,1999-11-26,English Premier League,181,72,1999,11,26,4
13940,A. Rowe,"RW, RM, LWB",62,England,20,2000-09-07,English League Championship,180,70,2000,9,7,3
13951,T. Anjorin,"CAM, CM",62,England,19,2001-11-23,Russian Premier League,186,74,2001,11,23,4
13957,B. Jackson,"LWB, LB",62,England,20,2001-02-22,English League Championship,178,73,2001,2,22,1
13969,T. Savin,GK,62,England,20,2001-05-04,English League One,194,80,2001,5,4,2
13974,J. Martin,"LM, CAM",62,England,19,2001-09-09,English League One,177,70,2001,9,9,3
13978,J. Taylor,CM,62,England,22,1998-09-08,English League Two,178,77,1998,9,8,3
13983,P. Osew,LWB,62,England,20,2000-11-25,English League One,168,68,2000,11,25,4
13984,J. Eccles,"CDM, CM, RWB",62,England,21,2000-04-06,English League Championship,181,66,2000,4,6,2
13998,L. Clarkson,"CM, CAM, CDM",62,England,19,2001-10-19,English League Championship,175,66,2001,10,19,4
14018,R. Devine,"LWB, LB, CB",62,England,19,2001-12-18,Scottish Premiership,185,70,2001,12,18,4
14026,M. Azeez,CM,62,England,18,2002-09-20,English League One,180,75,2002,9,20,3
14043,T. Doyle,"CM, CDM",62,England,19,2001-10-17,German 2. Bundesliga,172,72,2001,10,17,4
14087,G. Thomason,"CM, CDM",62,England,20,2001-01-12,English League One,177,69,2001,1,12,1
14112,D. Pike,"RB, LB",62,England,19,2002-01-09,English League Championship,175,75,2002,1,9,1
14126,Z. Ibsen Rossi,"RB, CB",62,England,20,2000-10-28,English League Championship,194,83,2000,10,28,4
14136,W. Burrell,RB,62,England,31,1990-06-03,English League Two,178,72,1990,6,3,2
14249,P. Farquharson,"CB, RB",62,England,24,1997-03-15,English League Two,191,93,1997,3,15,1
14255,S. Shoretire,"RM, LM",62,England,17,2004-02-02,English Premier League,175,70,2004,2,2,1
14273,E. Sutherland,RM,62,England,21,2000-03-28,Spain Primera Division,176,70,2000,3,28,1
14275,L. Mbete,CB,62,England,17,2003-09-18,English Premier League,185,78,2003,9,18,3
14282,T. Livramento,"RB, RWB",62,England,18,2002-11-12,English Premier League,173,65,2002,11,12,4
14353,H. Lawrence,"RB, LB",62,England,19,2001-09-21,English League One,178,76,2001,9,21,3
14364,S. Edozie,LW,62,England,18,2003-01-28,English Premier League,167,71,2003,1,28,1
14381,B. Young,ST,62,England,18,2003-01-06,English League Two,185,73,2003,1,6,1
14398,G. Evans,"LM, CAM",61,England,33,1988-04-26,English League Two,183,80,1988,4,26,2
14401,G. Liddle,CB,61,England,35,1986-06-15,English League Two,185,79,1986,6,15,2
14403,R. Milsom,"LB, CM",61,England,34,1987-01-02,English League Two,179,72,1987,1,2,1
14407,G. Woods,GK,61,England,30,1990-10-01,Scottish Premiership,185,78,1990,10,1,4
14408,M. Oxley,GK,61,England,30,1990-09-28,English League Two,190,73,1990,9,28,3
14410,S. Brisley,CB,61,England,31,1990-05-06,English National League,188,77,1990,5,6,2
14420,F. Nouble,"ST, LM",61,England,29,1991-09-24,English League Two,190,82,1991,9,24,3
14424,J. Proctor,ST,61,England,29,1992-03-25,English League Two,188,78,1992,3,25,1
14427,J. Reckord,"LWB, LB",61,England,29,1992-03-09,English National League,178,83,1992,3,9,1
14443,A. Obileye,CB,61,England,26,1994-09-02,Scottish Premiership,191,84,1994,9,2,3
14445,J. Maxted,GK,61,England,27,1993-10-26,English League Two,183,90,1993,10,26,4
14447,L. James,ST,61,England,26,1994-11-04,English League Two,183,80,1994,11,4,4
14449,J. Lynch,GK,61,England,28,1993-03-31,English League Two,182,82,1993,3,31,1
14454,R. Willmott,"RM, RWB, RW",61,England,31,1990-05-16,English League Two,175,77,1990,5,16,2
14459,L. Angol,ST,61,England,26,1994-08-04,English League Two,187,75,1994,8,4,3
14462,L. Roberts,GK,61,England,26,1994-11-21,English League Two,183,82,1994,11,21,4
14469,D. Conroy,CB,61,England,25,1995-12-11,English League Two,181,78,1995,12,11,4
14470,H. White,"RB, CB",61,England,26,1995-04-15,English League Two,185,68,1995,4,15,2
14473,B. Barry,"RB, RWB",61,England,26,1995-02-13,English League Two,183,76,1995,2,13,1
14475,A. Kenyon,CDM,61,England,28,1992-07-17,English League Two,182,76,1992,7,17,3
14477,J. Coleman,GK,61,England,25,1995-09-26,English League Two,198,82,1995,9,26,3
14480,H. Lennon,CB,61,England,26,1994-12-16,English National League,190,77,1994,12,16,4
14487,S. Nelson,CB,61,England,25,1996-01-01,English League Two,185,75,1996,1,1,1
14494,S. Burgess,CM,61,England,23,1997-08-12,English League Two,181,72,1997,8,12,3
14496,D. Green,"LM, RM, ST",61,England,24,1996-08-26,English League Two,181,64,1996,8,26,3
14500,T. Watson,"RWB, RB",61,England,24,1997-03-04,English League One,183,73,1997,3,4,1
14507,T. Beadling,"CM, CB",61,England,25,1996-01-16,English League Two,186,80,1996,1,16,1
14515,B. Ashley-Seal,ST,61,England,22,1998-11-21,English League Two,188,91,1998,11,21,4
14529,S. Hornby,GK,61,England,26,1995-02-14,English League Two,185,80,1995,2,14,1
