,short_name,player_positions,overall,nationality_name,age,dob,league_name,height_cm,weight_kg,year,month,day,trimestre
14820,D. Rouyard,GK,61,France,21,1999-08-17,French Ligue 1,194,90,1999,8,17,3
14823,D. Fage,"RWB, RB",61,France,22,1999-03-18,English League Two,178,70,1999,3,18,1
14824,Y. Larouci,LB,61,France,20,2001-01-01,French Ligue 1,175,68,2001,1,1,1
14827,S. Sanna,"RWB, CDM",61,France,22,1999-03-08,French Ligue 2,170,64,1999,3,8,1
14901,A. Kamardin,CB,61,France,19,2002-04-08,French Ligue 1,183,72,2002,4,8,2
14905,T. Vannoye,"CB, RB",61,France,22,1998-07-11,French Ligue 2,183,78,1998,7,11,3
14909,A. Kerouedan,"RWB, LW, RW",61,France,21,2000-01-12,French Ligue 2,173,66,2000,1,12,1
14913,N. Fatar,RW,61,France,19,2002-02-15,French Ligue 1,167,62,2002,2,15,1
14920,H. Ekitike,ST,61,France,19,2002-06-20,French Ligue 1,189,70,2002,6,20,2
14937,J. Hadjam,"LB, CB",61,France,18,2003-03-26,French Ligue 2,184,83,2003,3,26,1
14941,Y. Cimignani,"LM, RM",61,France,19,2002-01-22,French Ligue 2,176,68,2002,1,22,1
14944,R. Vita,"LWB, LB",61,France,20,2001-04-01,English League Championship,170,66,2001,4,1,2
14976,M. SangarÃ©,ST,61,France,22,1998-12-24,French Ligue 2,195,80,1998,12,24,4
15019,M. Lachuer,"CAM, CM, CDM",61,France,20,2000-08-31,French Ligue 2,170,65,2000,8,31,3
15021,R. Ascone,CM,61,France,17,2003-09-12,French Ligue 1,180,67,2003,9,12,3
15022,B. RacoviÈan,CB,61,France,21,2000-06-06,Romanian Liga I,185,80,2000,6,6,2
15039,S. Coulibaly,CB,61,France,17,2003-10-14,German 1. Bundesliga,190,82,2003,10,14,4
15051,L. CissÃ©,"RM, ST",61,France,18,2003-02-15,French Ligue 2,179,69,2003,2,15,1
15053,M. DoucourÃ©,ST,61,France,21,2000-05-22,French Ligue 2,181,75,2000,5,22,2
15063,M. Diongue,CM,61,France,29,1992-04-03,French Ligue 2,179,66,1992,4,3,2
15090,Y. Guermouche,ST,61,France,20,2001-04-15,French Ligue 1,192,83,2001,4,15,2
15102,M. Ouadah,"CAM, LM, CM",61,France,26,1994-08-31,French Ligue 2,175,64,1994,8,31,3
15112,P. Sciortino,CDM,61,France,17,2003-11-05,French Ligue 1,177,70,2003,11,5,4
15116,G. Manvelyan,"CAM, CM, CF",61,France,19,2002-04-09,French Ligue 1,180,68,2002,4,9,2
15127,S. Ben Seghir,RW,61,France,18,2003-02-24,French Ligue 1,174,57,2003,2,24,1
15138,N. Bitumazala,"RB, CDM",61,France,18,2002-12-10,French Ligue 1,178,68,2002,12,10,4
15162,M. Soulas,CB,61,France,22,1999-04-19,Danish Superliga,191,74,1999,4,19,2
15202,J. Phojo,RB,60,France,28,1993-04-15,French Ligue 1,178,71,1993,4,15,2
15247,M. Do Couto,"LM, CAM",60,France,24,1996-12-13,French Ligue 2,172,62,1996,12,13,4
15250,S. Shamal,"LM, ST",60,France,25,1996-02-22,French Ligue 2,181,73,1996,2,22,1
15275,R. Diarra,"CB, CDM",60,France,26,1995-05-27,English League Two,185,76,1995,5,27,2
15318,M. Nanizayamo,CB,60,France,23,1998-05-08,Swiss Super League,191,88,1998,5,8,2
15340,G. Coudert,GK,60,France,22,1999-04-03,French Ligue 1,191,83,1999,4,3,2
15415,K. Bafounta,CDM,60,France,19,2002-01-08,German 3. Bundesliga,192,87,2002,1,8,1
15436,A. Gomez Mancini,"CM, CAM",60,France,20,2001-04-06,English Premier League,176,64,2001,4,6,2
15440,D. Diani,"CDM, CB, CM",60,France,23,1998-02-11,Swiss Super League,193,77,1998,2,11,1
15465,T. Ducrocq,"CM, CDM",60,France,21,1999-08-25,French Ligue 2,176,62,1999,8,25,3
15467,J. Boyer,LB,60,France,23,1998-04-10,French Ligue 1,176,74,1998,4,10,2
15472,M. Kapo,"CDM, CM",60,France,20,2001-01-19,Swiss Super League,188,72,2001,1,19,1
15495,A. Lebeau,"CAM, LM",60,France,21,1999-07-08,German 3. Bundesliga,175,69,1999,7,8,3
15497,O. Camara,CM,60,France,22,1998-12-19,French Ligue 2,184,80,1998,12,19,4
15498,L. Sinayoko,ST,60,France,21,1999-12-08,French Ligue 2,186,81,1999,12,8,4
15506,O. Djoco,GK,60,France,23,1998-04-22,French Ligue 1,188,90,1998,4,22,2
15518,W. TaÃ¯bi,"CM, CAM",60,France,19,2002-03-07,French Ligue 1,184,70,2002,3,7,1
15611,L. Lacroix,CB,60,France,18,2003-02-06,French Ligue 1,186,72,2003,2,6,1
15633,C. Zabou,"LW, RW, CM",60,France,25,1996-06-18,French Ligue 2,180,74,1996,6,18,2
15636,U. Bertelli,CM,60,France,17,2003-07-15,French Ligue 1,168,62,2003,7,15,3
15646,C. SouarÃ©,CM,60,France,18,2002-09-03,French Ligue 1,170,61,2002,9,3,3
15681,P. MÃ©liande,LW,60,France,19,2001-12-20,French Ligue 2,181,72,2001,12,20,4
15683,O. Camara,"CDM, CB",60,France,18,2003-03-06,French Ligue 2,197,90,2003,3,6,1
15705,E. Mahmoud,LM,60,France,20,2001-02-10,French Ligue 2,177,68,2001,2,10,1
15709,M. Majouga,RM,60,France,20,2001-05-09,French Ligue 2,182,78,2001,5,9,2
15712,B. M'Bondo,CB,60,France,19,2001-10-30,French Ligue 2,186,78,2001,10,30,4
15780,I. Kanda,RB,60,France,20,2000-11-08,Romanian Liga I,180,72,2000,11,8,4
15813,Q. Merlin,"CAM, LM",60,France,19,2002-05-16,French Ligue 1,173,67,2002,5,16,2
15814,B. TraorÃ©,"CB, CDM",60,France,17,2004-02-04,French Ligue 2,190,80,2004,2,4,1
15819,A. Hountondji,"LM, ST",60,France,18,2002-07-11,French Ligue 2,175,64,2002,7,11,3
15820,T. Arconte,"RW, LW",60,France,17,2003-11-12,French Ligue 2,181,76,2003,11,12,4
15852,N. El Aynaoui,CM,60,France,19,2001-07-02,French Ligue 2,186,78,2001,7,2,3
15854,M. Sivis,RB,60,France,23,1998-04-01,French Ligue 2,180,79,1998,4,1,2
15867,M. Senaya,RB,60,France,20,2001-01-28,French Ligue 2,179,75,2001,1,28,1
15873,T. BaldÃ©,"RB, CB",60,France,19,2002-06-10,French Ligue 2,182,68,2002,6,10,2
15880,W. Lgharbi,"CM, CDM",60,France,18,2003-01-25,French Ligue 1,173,58,2003,1,25,1
15886,Y. M'Bemba,"CB, CDM",60,France,20,2001-07-01,French Ligue 1,195,75,2001,7,1,3
15895,B. Nadir,"CM, CDM",60,France,17,2003-11-28,French Ligue 1,179,62,2003,11,28,4
15911,B. Locko,LB,60,France,19,2002-05-06,French Ligue 1,180,65,2002,5,6,2
15917,S. Delaye,"CM, CAM",60,France,19,2002-04-23,French Ligue 1,171,60,2002,4,23,2
15938,J. Gorby,"CDM, CM",60,France,18,2002-07-25,Portuguese Liga ZON SAGRES,181,65,2002,7,25,3
15948,N. Koffi,ST,60,France,19,2002-03-09,French Ligue 1,183,74,2002,3,9,1
15955,R. Lejeune,GK,59,France,30,1991-05-21,French Ligue 2,182,81,1991,5,21,2
16061,S. Sissoko,"RB, LB",59,France,22,1999-04-27,French Ligue 1,186,73,1999,4,27,2
16098,M. Bernauer,"RB, CB",59,France,23,1998-07-01,French Ligue 2,186,77,1998,7,1,3
16101,L. Costa,CB,59,France,20,2001-04-01,French Ligue 2,188,87,2001,4,1,2
16134,H. Constant,GK,59,France,21,1999-11-26,French Ligue 2,183,75,1999,11,26,4
16140,A. TÃ©gar,LB,59,France,20,2000-08-12,French Ligue 2,180,75,2000,8,12,3
16159,T. Thomas,"CM, CDM",59,France,19,2002-01-12,French Ligue 1,183,74,2002,1,12,1
16164,U. Eneme-Ella,"CAM, CM",59,France,20,2001-05-22,English Premier League,184,75,2001,5,22,2
16168,S. Loric,LB,59,France,20,2000-07-05,French Ligue 1,183,73,2000,7,5,3
16182,R. Yapi,"RWB, RB",59,France,20,2000-07-13,Holland Eredivisie,178,70,2000,7,13,3
16208,G. Coelho,RWB,59,France,21,1999-09-02,French Ligue 2,180,75,1999,9,2,3
16210,T. Tamas,LB,59,France,20,2001-02-20,French Ligue 1,178,68,2001,2,20,1
16281,K. Boma,CB,59,France,18,2002-11-20,French Ligue 1,187,73,2002,11,20,4
16289,L. Hervieu,"CM, RB",59,France,21,2000-04-05,French Ligue 2,172,64,2000,4,5,2
16294,I. TourÃ©,CB,59,France,18,2003-03-28,French Ligue 2,190,75,2003,3,28,1
16296,Y. Gomes,ST,59,France,18,2002-07-22,French Ligue 2,174,67,2002,7,22,3
16354,J. Casimir,ST,59,France,19,2001-09-24,French Ligue 2,178,74,2001,9,24,3
16407,A. Malanda,CB,59,France,19,2001-10-29,French Ligue 2,185,75,2001,10,29,4
16432,M. Elimbi,CB,59,France,18,2003-02-20,French Ligue 1,186,75,2003,2,20,1
16439,Y. Cathline,LM,59,France,18,2002-07-22,French Ligue 2,176,68,2002,7,22,3
16442,M. Riou,CB,59,France,20,2001-01-19,French Ligue 2,185,75,2001,1,19,1
16448,L. Bonelli,GK,59,France,18,2003-02-14,French Ligue 1,191,76,2003,2,14,1
16450,J. Gaudin,RM,59,France,21,2000-05-09,French Ligue 2,180,71,2000,5,9,2
16451,M. Kaba,CM,59,France,19,2001-10-27,French Ligue 2,180,71,2001,10,27,4
16457,L. Delpech,"CM, CAM",59,France,18,2002-08-13,French Ligue 2,178,68,2002,8,13,3
16471,N. Sow,"CDM, CB",59,France,22,1998-12-18,French Ligue 1,180,71,1998,12,18,4
16472,R. BourlÃ¨s,"CM, LM",59,France,18,2003-01-02,French Ligue 1,186,74,2003,1,2,1
16523,S. Bastien,GK,58,France,26,1995-01-22,English League Two,196,91,1995,1,22,1
16614,M. DembÃ©lÃ©,"CB, RB",58,France,22,1999-04-10,French Ligue 2,186,78,1999,4,10,2
16642,S. Bouzar,"RB, CB",58,France,21,1999-08-16,French Ligue 2,184,79,1999,8,16,3
16663,T. Secchi,GK,58,France,24,1997-06-19,French Ligue 2,185,75,1997,6,19,2
16669,R. Bouallak,GK,58,France,21,1999-08-19,French Ligue 1,190,75,1999,8,19,3
16678,N. ZohorÃ©,CB,58,France,20,2000-11-17,French Ligue 2,188,75,2000,11,17,4
16679,D. Youfeigane,GK,58,France,21,2000-02-07,French Ligue 2,188,84,2000,2,7,1
16772,R. Ponti,"LW, LM",58,France,23,1998-06-22,French Ligue 2,185,74,1998,6,22,2
16774,J. Ngouabi,"CB, CDM",58,France,18,2003-01-16,French Ligue 2,197,83,2003,1,16,1
16785,M. Fofana,"CM, CDM",58,France,20,2000-09-17,French Ligue 2,177,70,2000,9,17,3
16846,T. Rapnouil,"CDM, LB, LM",58,France,20,2001-02-09,French Ligue 2,188,68,2001,2,9,1
16864,Y. Cassubie,"CDM, RB",58,France,20,2000-10-18,French Ligue 2,184,78,2000,10,18,4
16869,M. BangrÃ©,LM,58,France,20,2001-06-15,French Ligue 2,170,65,2001,6,15,2
16874,Y. Pandor,GK,58,France,20,2001-05-01,French Ligue 1,178,73,2001,5,1,2
16878,H. Tebily,ST,58,France,19,2002-01-24,French Ligue 2,182,75,2002,1,24,1
16898,T. Malbec,GK,58,France,19,2001-11-03,French Ligue 1,187,70,2001,11,3,4
16903,A. Cissoko,CB,58,France,21,1999-12-27,USA Major League Soccer,191,79,1999,12,27,4
16928,T. Le Normand,LM,58,France,20,2000-08-08,French Ligue 2,178,75,2000,8,8,3
16947,M. Alfarela,ST,58,France,23,1997-11-15,French Ligue 2,173,67,1997,11,15,4
16954,M. Dabre,"CAM, RM, CM",58,France,18,2003-01-22,English League Two,168,67,2003,1,22,1
16986,A. Camblan,CAM,58,France,18,2003-06-18,French Ligue 1,168,60,2003,6,18,2
17087,T. Callens,GK,57,France,22,1998-09-06,French Ligue 1,182,81,1998,9,6,3
17107,L. Pelletier,GK,57,France,21,2000-02-03,French Ligue 2,186,75,2000,2,3,1
17151,C. Bombo,CDM,57,France,22,1999-01-18,French Ligue 1,183,67,1999,1,18,1
17170,L. Francillette,CB,57,France,22,1999-05-01,English League Two,193,81,1999,5,1,2
17187,B. Koumetio,CB,57,France,18,2002-11-14,English Premier League,195,81,2002,11,14,4
17209,A. Zinga,ST,57,France,20,2000-07-15,French Ligue 2,185,70,2000,7,15,3
17221,D. Salhi,GK,57,France,22,1999-07-01,French Ligue 2,184,74,1999,7,1,3
17226,J. Rahou,"ST, CAM",57,France,18,2003-02-02,French Ligue 1,176,69,2003,2,2,1
17227,P. Bourdelle,GK,57,France,20,2000-09-08,French Ligue 2,191,78,2000,9,8,3
17232,L. Margueron,GK,57,France,20,2001-02-12,French Ligue 1,194,85,2001,2,12,1
17254,M. Xantippe,"CB, LB",57,France,19,2002-04-11,French Ligue 2,183,70,2002,4,11,2
17274,D. Sea,ST,57,France,20,2000-09-08,English League Two,181,65,2000,9,8,3
17348,A. Jourda,RB,57,France,19,2001-07-15,French Ligue 2,180,80,2001,7,15,3
17353,K. Corredor,CF,57,France,20,2000-12-04,French Ligue 2,182,72,2000,12,4,4
17359,H. Barbet,GK,57,France,20,2001-06-22,French Ligue 2,189,81,2001,6,22,2
17379,I. BaldÃ©,ST,57,France,18,2003-01-17,French Ligue 1,185,75,2003,1,17,1
17389,Q. Galvez-Diarra,GK,57,France,19,2001-09-08,French Ligue 2,188,78,2001,9,8,3
17394,A. Francke,ST,57,France,19,2002-02-14,French Ligue 2,180,72,2002,2,14,1
17424,E. Philibert,"CB, CDM",57,France,19,2002-05-13,French Ligue 2,193,78,2002,5,13,2
17466,J. Louchet,GK,56,France,25,1996-02-03,French Ligue 2,190,73,1996,2,3,1
17530,P. Ekwah Elimby,"CDM, CB",56,France,19,2002-01-15,English Premier League,187,76,2002,1,15,1
17532,A. Tchaptchet,CB,56,France,19,2001-12-21,English Premier League,186,78,2001,12,21,4
17541,N. Jaby,CDM,56,France,20,2001-04-20,French Ligue 1,175,68,2001,4,20,2
17545,D. Meddah,CM,56,France,18,2002-10-06,French Ligue 2,187,78,2002,10,6,4
17556,J. Evan's,LM,56,France,22,1998-12-17,French Ligue 2,180,70,1998,12,17,4
17580,T. Bartouche-Selbonne,GK,56,France,24,1997-06-05,French Ligue 1,178,70,1997,6,5,2
17605,H. Gambor,CB,56,France,18,2002-12-30,French Ligue 2,186,77,2002,12,30,4
17635,Y. Maronne,GK,56,France,19,2002-04-20,French Ligue 2,183,75,2002,4,20,2
17709,W. Mikelbrencis,RB,56,France,17,2004-02-25,French Ligue 1,175,65,2004,2,25,1
17717,A. Roncaglia,"CB, RB",56,France,21,1999-08-30,French Ligue 2,180,70,1999,8,30,3
17718,J. Rotsen,CM,56,France,24,1996-08-11,French Ligue 2,177,64,1996,8,11,3
17725,J. Makengo,CB,56,France,19,2001-08-03,German 3. Bundesliga,183,75,2001,8,3,3
17739,E. Belhadji,"RM, RB",56,France,20,2001-06-22,French Ligue 2,187,75,2001,6,22,2
17742,H. Far,ST,56,France,19,2002-02-16,French Ligue 2,179,65,2002,2,16,1
17749,T. De Percin,GK,56,France,20,2001-02-02,French Ligue 2,185,81,2001,2,2,1
17750,K. Silvestre,RW,56,France,18,2002-08-16,French Ligue 2,183,70,2002,8,16,3
17754,A. Demouchy,CB,56,France,19,2002-05-31,French Ligue 2,186,77,2002,5,31,2
17757,G. Quilichini,GK,56,France,18,2002-09-01,French Ligue 2,182,70,2002,9,1,3
17760,M. Nonnenmacher,"CDM, CM",56,France,18,2002-07-23,French Ligue 2,180,69,2002,7,23,3
17762,Z. Labyad,"ST, RW",56,France,21,2000-03-07,French Ligue 2,180,68,2000,3,7,1
17775,M. KonÃ©,GK,56,France,19,2002-03-07,French Ligue 2,186,78,2002,3,7,1
17778,B. Brahimi,LM,56,France,21,2000-03-28,French Ligue 2,177,70,2000,3,28,1
17785,H. Diarra,CDM,56,France,17,2004-01-03,French Ligue 1,179,74,2004,1,3,1
17876,I. Karamoko,CM,55,France,20,2001-06-23,Italian Serie A,187,79,2001,6,23,2
17941,K. Chapelle,"RM, LM",55,France,21,2000-03-28,French Ligue 2,174,70,2000,3,28,1
18036,I. Tshipamba,"RM, CAM",55,France,20,2000-11-09,Rep. Ireland Airtricity League,180,64,2000,11,9,4
18079,T. Loridan,CB,55,France,18,2003-04-09,French Ligue 2,185,73,2003,4,9,2
18085,P. Joly,CB,55,France,21,2000-06-07,French Ligue 2,182,75,2000,6,7,2
18086,M. Viltard,CM,55,France,18,2002-10-24,French Ligue 2,176,68,2002,10,24,4
18112,N. Saintini,CB,55,France,21,2000-05-30,Swiss Super League,188,85,2000,5,30,2
18113,N. Mercier,RW,55,France,18,2003-01-30,French Ligue 2,174,70,2003,1,30,1
18115,O. Gene,CM,55,France,18,2003-03-19,French Ligue 2,180,75,2003,3,19,1
18116,M. Rongier,GK,55,France,19,2002-04-10,French Ligue 2,185,75,2002,4,10,2
18312,K. Monzialo,LW,54,France,20,2000-07-28,Swiss Super League,185,75,2000,7,28,3
18341,R. Djedje,"CDM, CB",54,France,19,2001-07-04,Belgian Jupiler Pro League,183,78,2001,7,4,3
18375,S. Goma,ST,54,France,19,2001-11-15,Romanian Liga I,183,73,2001,11,15,4
18381,A. Delphis,CM,54,France,18,2003-03-17,French Ligue 2,178,68,2003,3,17,1
18424,I. Hamache,RW,54,France,18,2003-02-11,French Ligue 2,172,68,2003,2,11,1
18435,B. Nkololo,CAM,53,France,24,1996-11-06,Australian Hyundai A-League,187,75,1996,11,6,4
18837,M. Mastil,GK,52,France,21,2000-02-19,Swiss Super League,196,92,2000,2,19,1
