,short_name,player_positions,overall,nationality_name,age,dob,league_name,height_cm,weight_kg,year,month,day,trimestre
12120,E. Shuranov,ST,64,Germany,19,2002-02-22,German 2. Bundesliga,184,83,2002,2,22,1
12158,R. MeiÃner,ST,64,Germany,21,1999-10-08,German 2. Bundesliga,181,78,1999,10,8,4
12201,O. WÃ¤hling,CAM,64,Germany,21,1999-09-06,German 3. Bundesliga,185,78,1999,9,6,3
12296,M. Hornschuh,"CB, RB, CDM",63,Germany,30,1991-03-02,Swiss Super League,188,82,1991,3,2,1
12316,A. Grimaldi,ST,63,Germany,30,1991-04-05,German 3. Bundesliga,188,90,1991,4,5,2
12320,S. Bertram,"ST, RM, LM",63,Germany,30,1991-06-05,German 3. Bundesliga,183,82,1991,6,5,2
12328,W. Evseev,CM,63,Germany,29,1992-02-14,German 3. Bundesliga,177,73,1992,2,14,1
12329,B. Uaferro,"CB, CDM",63,Germany,29,1992-01-04,German 3. Bundesliga,191,90,1992,1,4,1
12338,M. Ehmer,CB,63,Germany,29,1992-02-03,English League One,189,93,1992,2,3,1
12340,C. Hemlein,"LM, RM",63,Germany,30,1990-12-16,German 3. Bundesliga,181,79,1990,12,16,4
12363,J. Al-Hazaimeh,"CB, LB",63,Germany,29,1992-02-13,German 3. Bundesliga,194,78,1992,2,13,1
12419,A. Winkler,"CB, LB",63,Germany,29,1992-01-26,German 3. Bundesliga,190,84,1992,1,26,1
12512,N. TeichgrÃ¤ber,LWB,63,Germany,25,1996-02-07,German 3. Bundesliga,178,73,1996,2,7,1
12525,K. Burger,"CB, LB",63,Germany,26,1995-04-27,German 3. Bundesliga,189,74,1995,4,27,2
12527,M. Eberwein,"CAM, ST",63,Germany,25,1996-03-11,German 3. Bundesliga,192,78,1996,3,11,1
12531,J. GÃ¼nther-Schmidt,"CAM, ST",63,Germany,26,1994-09-13,German 3. Bundesliga,183,82,1994,9,13,3
12572,D. Reimann,GK,63,Germany,24,1997-06-18,German 3. Bundesliga,186,82,1997,6,18,2
12601,M. HilÃner,"RW, CAM",63,Germany,26,1995-01-30,English League Championship,183,80,1995,1,30,1
12627,L. Putaro,"LW, RW",63,Germany,24,1997-01-07,German 3. Bundesliga,187,77,1997,1,7,1
12664,B. Simakala,"CF, ST",63,Germany,24,1997-01-28,German 3. Bundesliga,180,76,1997,1,28,1
12690,E. Huth,ST,63,Germany,24,1997-02-10,German 3. Bundesliga,185,78,1997,2,10,1
12695,K. Jakob,"LB, LM",63,Germany,23,1998-01-25,German 2. Bundesliga,183,72,1998,1,25,1
12698,D. Franke,"LB, CB, LWB",63,Germany,22,1998-10-05,German 2. Bundesliga,184,76,1998,10,5,4
12700,D. Itter,"RB, RM, LM",63,Germany,22,1999-01-05,German 3. Bundesliga,184,74,1999,1,5,1
12709,U. Bapoh,"CAM, LM",63,Germany,22,1999-06-29,German 3. Bundesliga,177,82,1999,6,29,2
12730,N. Granatowski,"LW, RW",63,Germany,30,1991-06-03,German 3. Bundesliga,172,69,1991,6,3,2
12732,L. RÃ¶ser,"ST, RM",63,Germany,27,1993-12-28,German 3. Bundesliga,184,80,1993,12,28,4
12733,K. Kunz,GK,63,Germany,29,1992-01-22,German 2. Bundesliga,190,89,1992,1,22,1
12740,O. KÃ¤uper,"CM, CDM",63,Germany,24,1997-01-09,German 3. Bundesliga,187,77,1997,1,9,1
12741,L. Jensen,"CM, CDM",63,Germany,24,1997-05-19,German 2. Bundesliga,175,70,1997,5,19,2
12744,T. Schwede,"LB, LM",63,Germany,27,1994-03-17,German 2. Bundesliga,182,73,1994,3,17,1
12747,M. Fritz,"CB, CDM",63,Germany,27,1993-07-15,German 3. Bundesliga,192,84,1993,7,15,3
12749,R. Guder,"RM, LM",63,Germany,26,1994-09-06,German 3. Bundesliga,183,79,1994,9,6,3
12751,L. Lauberbach,"ST, LM",63,Germany,23,1998-02-15,German 3. Bundesliga,194,88,1998,2,15,1
12762,J. Vollert,"CB, CDM",63,Germany,23,1998-01-21,German 3. Bundesliga,186,83,1998,1,21,1
12763,S. SchÃ¤fer,"CB, LB",63,Germany,27,1994-05-01,German 3. Bundesliga,189,82,1994,5,1,2
12766,T. Kraulich,CB,63,Germany,22,1999-03-24,German 3. Bundesliga,191,85,1999,3,24,1
12767,S. Klaas,"CAM, CM, RM",63,Germany,23,1998-06-30,German 3. Bundesliga,178,65,1998,6,30,2
12775,B. Taz,"CAM, LW, CF",63,Germany,22,1998-12-19,German 3. Bundesliga,175,72,1998,12,19,4
12793,N. Sessa,"CAM, ST",63,Germany,25,1996-03-23,German 3. Bundesliga,172,67,1996,3,23,1
12808,O. Steurer,"CB, LB",63,Germany,26,1995-01-06,German 3. Bundesliga,191,91,1995,1,6,1
12813,A. Amade,"RM, CDM, RWB",63,Germany,21,1999-11-12,Belgian Jupiler Pro League,170,64,1999,11,12,4
12816,K. BrÃ¼nker,ST,63,Germany,27,1994-06-10,German 3. Bundesliga,190,78,1994,6,10,2
12819,E. Zehir,CDM,63,Germany,23,1998-01-15,Turkish SÃ¼per Lig,183,78,1998,1,15,1
12821,N. Stierlin,"CDM, CM, CB",63,Germany,21,2000-01-22,German 3. Bundesliga,182,80,2000,1,22,1
12822,C. Akono,"ST, CF",63,Germany,21,2000-02-29,German 3. Bundesliga,190,78,2000,2,29,1
12830,A. Herzog,"RM, CAM, CM",63,Germany,23,1998-01-30,German 3. Bundesliga,177,77,1998,1,30,1
12832,R. Kehr,"LM, ST",63,Germany,21,2000-02-22,German 1. Bundesliga,189,81,2000,2,22,1
12853,Y. Otto,"CAM, CM",63,Germany,22,1999-05-27,German 3. Bundesliga,180,71,1999,5,27,2
12859,L. Pfeiffer,ST,63,Germany,24,1996-08-20,German 2. Bundesliga,195,95,1996,8,20,3
12867,K. Goden,"RB, RM",63,Germany,22,1999-02-22,German 3. Bundesliga,182,74,1999,2,22,1
12881,J. Bartels,GK,63,Germany,22,1999-01-13,German 3. Bundesliga,188,80,1999,1,13,1
12884,A. GÃ¼rleyen,CB,63,Germany,22,1999-04-26,German 3. Bundesliga,193,93,1999,4,26,2
12949,F. Flick,"CDM, CM, CB",63,Germany,21,2000-05-01,German 2. Bundesliga,188,79,2000,5,1,2
12960,Y. OsÃ©e,"CB, RB",63,Germany,24,1997-06-13,German 3. Bundesliga,194,80,1997,6,13,2
12961,F. Egerer,CDM,63,Germany,23,1998-02-17,German 3. Bundesliga,180,76,1998,2,17,1
12964,S. Conteh,"RW, ST",63,Germany,24,1996-07-20,German 3. Bundesliga,178,72,1996,7,20,3
12969,M. Rohr,"CDM, CB",63,Germany,26,1995-06-27,German 2. Bundesliga,193,85,1995,6,27,2
12972,P. Koronkiewicz,"RB, RM",63,Germany,30,1991-03-13,German 3. Bundesliga,185,77,1991,3,13,1
12982,F. Greilinger,"LM, RM, ST",63,Germany,20,2000-09-13,German 3. Bundesliga,175,69,2000,9,13,3
13006,R. Tachie,"ST, RW",63,Germany,22,1999-04-21,German 3. Bundesliga,177,70,1999,4,21,2
13010,M. Senger,"CB, RB",63,Germany,21,2000-01-06,German 3. Bundesliga,193,86,2000,1,6,1
13032,N. Woltemade,"ST, CAM",63,Germany,19,2002-02-14,German 2. Bundesliga,198,78,2002,2,14,1
13083,G. Gohlke,CB,63,Germany,22,1999-03-12,German 3. Bundesliga,192,81,1999,3,12,1
13114,M. MÃ¼ller,"LB, LM, CM",63,Germany,29,1992-01-16,German 3. Bundesliga,173,69,1992,1,16,1
13118,O. TraorÃ©,"RB, RM",63,Germany,23,1998-02-04,German 3. Bundesliga,187,77,1998,2,4,1
13120,P. Steinwender,"RM, CAM, ST",63,Germany,24,1996-08-02,German 3. Bundesliga,181,73,1996,8,2,3
13122,A. Becker,ST,63,Germany,24,1996-07-26,German 2. Bundesliga,196,92,1996,7,26,3
13123,J. Olschowsky,GK,63,Germany,19,2001-11-18,German 1. Bundesliga,183,80,2001,11,18,4
13142,M. Schroers,LM,63,Germany,19,2002-02-04,German 1. Bundesliga,180,70,2002,2,4,1
13155,M. Schikora,"CDM, LB, CB",63,Germany,26,1994-09-20,German 3. Bundesliga,181,76,1994,9,20,3
13161,A. Azhil,"CDM, CM",63,Germany,20,2001-04-10,Holland Eredivisie,170,70,2001,4,10,2
13168,T. Siersleben,"CB, LB",63,Germany,21,2000-03-09,German 2. Bundesliga,187,80,2000,3,9,1
13190,T. Breithaupt,CDM,63,Germany,19,2002-02-07,German 2. Bundesliga,192,78,2002,2,7,1
13207,L. Brumme,LM,63,Germany,21,1999-09-25,German 3. Bundesliga,187,73,1999,9,25,3
13242,K. Schade,"CF, ST",63,Germany,19,2001-11-27,German 1. Bundesliga,183,74,2001,11,27,4
13264,M. Aydin,"RWB, RM",63,Germany,19,2002-02-09,German 2. Bundesliga,179,75,2002,2,9,1
13300,F. Pfanne,CDM,63,Germany,26,1994-12-10,German 3. Bundesliga,187,82,1994,12,10,4
13301,K. Ezekwem,"CB, LB",63,Germany,20,2001-06-19,German 1. Bundesliga,188,79,2001,6,19,2
13302,N. WeiÃhaupt,"LM, RM",63,Germany,19,2001-09-20,German 1. Bundesliga,180,72,2001,9,20,3
13308,N. Tasky,CB,63,Germany,30,1991-02-11,German 3. Bundesliga,194,87,1991,2,11,1
13309,T. FÃ¶lster,CB,63,Germany,27,1994-01-30,German 3. Bundesliga,187,75,1994,1,30,1
13310,D. Cicek,CAM,63,Germany,28,1992-10-19,German 3. Bundesliga,172,68,1992,10,19,4
13316,K. Schumacher,"LW, LM, RW",63,Germany,23,1997-12-24,German 2. Bundesliga,182,77,1997,12,24,4
13320,F. Kleinhansl,"LB, LM",63,Germany,20,2000-08-11,German 3. Bundesliga,180,72,2000,8,11,3
13327,J. Bongard,CB,63,Germany,19,2001-09-21,German 1. Bundesliga,196,84,2001,9,21,3
13360,T. Schumacher,"LB, LM, CB",63,Germany,23,1997-12-10,Austrian Football Bundesliga,177,66,1997,12,10,4
13365,L. Damer,"CAM, ST",63,Germany,21,2000-01-31,German 3. Bundesliga,178,74,2000,1,31,1
13397,B. Nehrig,"CDM, CM",62,Germany,34,1986-09-28,German 3. Bundesliga,180,81,1986,9,28,3
13424,F. Riedel,"CB, RWB",62,Germany,31,1990-04-09,German 3. Bundesliga,175,73,1990,4,9,2
13436,J. Kotzke,"CDM, CB",62,Germany,31,1990-03-18,German 2. Bundesliga,184,81,1990,3,18,1
13454,M. KÃ¶nnecke,"CAM, CM, CDM",62,Germany,32,1988-08-23,German 3. Bundesliga,174,70,1988,8,23,3
13483,A. Hahn,CB,62,Germany,28,1993-01-20,German 3. Bundesliga,187,85,1993,1,20,1
13484,S. Benyamina,ST,62,Germany,31,1990-03-02,German 3. Bundesliga,190,79,1990,3,2,1
13502,P. Sprint,GK,62,Germany,28,1993-06-27,German 3. Bundesliga,196,98,1993,6,27,2
13503,H. Zuck,"LB, RM, CM",62,Germany,30,1990-07-21,German 3. Bundesliga,176,69,1990,7,21,3
13518,F. FlÃ¼ckiger,GK,62,Germany,30,1991-03-01,German 3. Bundesliga,195,90,1991,3,1,1
13521,Ã. Tosun,"CM, CDM, CAM",62,Germany,28,1992-10-05,German 3. Bundesliga,179,68,1992,10,5,4
13522,S. Braun-Schumacher,"CB, CDM",62,Germany,32,1988-07-04,German 3. Bundesliga,178,82,1988,7,4,3
13547,S. SanÃ©,ST,62,Germany,28,1992-07-19,German 3. Bundesliga,187,86,1992,7,19,3
13551,J. Jesgarzewski,RB,62,Germany,27,1994-01-26,German 3. Bundesliga,180,75,1994,1,26,1
13553,F. Dornebusch,GK,62,Germany,26,1994-07-12,Holland Eredivisie,193,89,1994,7,12,3
13589,S. Kroll,GK,62,Germany,24,1997-05-07,German 2. Bundesliga,191,87,1997,5,7,2
13627,M. Hober,"CAM, CM",62,Germany,25,1995-09-09,German 3. Bundesliga,172,70,1995,9,9,3
13653,B. Sambou,ST,62,Germany,23,1997-10-15,Holland Eredivisie,184,75,1997,10,15,4
13678,N. Klinger,GK,62,Germany,25,1995-10-13,German 1. Bundesliga,187,84,1995,10,13,4
13688,F. Arkenberg,"CB, CDM, RB",62,Germany,25,1996-03-04,German 3. Bundesliga,185,80,1996,3,4,1
13698,N. Rieble,"CB, LB",62,Germany,25,1995-08-22,German 3. Bundesliga,183,80,1995,8,22,3
13699,A. CondÃ©,CM,62,Germany,24,1997-01-06,German 3. Bundesliga,173,67,1997,1,6,1
13700,M. Jansen,"CDM, CM",62,Germany,28,1993-05-26,German 3. Bundesliga,176,75,1993,5,26,2
13704,S. Schreck,"CM, CAM, CDM",62,Germany,22,1999-01-29,German 2. Bundesliga,180,63,1999,1,29,1
13764,N. Knothe,"CB, RB",62,Germany,22,1999-05-05,German 2. Bundesliga,188,82,1999,5,5,2
13771,M. Karwot,CDM,62,Germany,28,1993-02-27,Polish T-Mobile Ekstraklasa,187,80,1993,2,27,1
13773,L. Watkowiak,GK,62,Germany,25,1996-03-06,Swiss Super League,197,105,1996,3,6,1
13776,P. Kapp,CB,62,Germany,23,1997-07-20,German 3. Bundesliga,179,78,1997,7,20,3
13795,P. Sussek,"LM, RM",62,Germany,21,2000-02-08,German 2. Bundesliga,176,68,2000,2,8,1
13803,L. Tempelmann,CM,62,Germany,22,1999-02-02,German 2. Bundesliga,174,77,1999,2,2,1
13806,D. Smarsch,GK,62,Germany,22,1999-01-14,German 2. Bundesliga,195,97,1999,1,14,1
13812,M. Benger,CDM,62,Germany,22,1998-07-02,German 2. Bundesliga,188,73,1998,7,2,3
13837,S. Asta,RB,62,Germany,20,2001-01-25,German 1. Bundesliga,178,75,2001,1,25,1
13840,M. Shabani,"CAM, CM, ST",62,Germany,22,1999-03-15,English Premier League,185,78,1999,3,15,1
13853,M. Breunig,ST,62,Germany,20,2000-08-14,German 3. Bundesliga,193,80,2000,8,14,3
13858,C. Krempicki,"CM, CAM",62,Germany,26,1994-09-14,German 3. Bundesliga,178,78,1994,9,14,3
13861,D. Philipp,"LM, CAM",62,Germany,21,2000-04-10,German 3. Bundesliga,180,72,2000,4,10,2
13862,L. Schneider,"CB, RB, CDM",62,Germany,21,2000-06-19,German 3. Bundesliga,184,77,2000,6,19,2
13865,N. Plume,CDM,62,Germany,24,1996-08-18,German 3. Bundesliga,187,78,1996,8,18,3
13867,A. Bakir,"CAM, RM, CF",62,Germany,20,2001-01-15,German 3. Bundesliga,179,71,2001,1,15,1
13871,J. Krahl,GK,62,Germany,21,2000-01-22,German 3. Bundesliga,194,90,2000,1,22,1
13874,N. Quindt,GK,62,Germany,24,1996-11-02,German 3. Bundesliga,184,75,1996,11,2,4
13937,V. Gembalies,CB,62,Germany,21,2000-01-18,German 3. Bundesliga,187,87,2000,1,18,1
13952,D. Ramaj,GK,62,Germany,19,2001-09-19,German 1. Bundesliga,186,80,2001,9,19,3
13971,L. Dehl,"CAM, CDM",62,Germany,19,2001-12-12,German 1. Bundesliga,179,76,2001,12,12,4
13972,A. Lungwitz,LB,62,Germany,20,2000-08-04,German 3. Bundesliga,175,71,2000,8,4,3
13973,N. Galle,"LB, LM",62,Germany,22,1998-09-14,German 3. Bundesliga,186,79,1998,9,14,3
13979,C. Kinsombi,"RM, LM",62,Germany,21,1999-08-24,German 2. Bundesliga,177,70,1999,8,24,3
13995,F. Heister,"RB, LB",62,Germany,24,1997-03-02,German 3. Bundesliga,179,75,1997,3,2,1
14060,S. MÃ¼ller,"ST, LM",62,Germany,20,2001-01-23,German 3. Bundesliga,180,74,2001,1,23,1
14088,N. Gorzel,"CDM, CM, CB",62,Germany,22,1998-07-29,German 3. Bundesliga,175,73,1998,7,29,3
14096,I. May,CDM,62,Germany,23,1998-06-06,German 3. Bundesliga,183,83,1998,6,6,2
14097,L. Horn,"LM, LB",62,Germany,22,1998-12-19,German 3. Bundesliga,177,72,1998,12,19,4
14099,T. Maciejewski,"RW, CAM, LM",62,Germany,20,2001-03-05,Austrian Football Bundesliga,184,67,2001,3,5,1
14102,T. Lemperle,"RM, RW, LM",62,Germany,19,2002-02-05,German 1. Bundesliga,187,80,2002,2,5,1
14103,C. Viet,"CDM, CM",62,Germany,22,1999-03-27,German 3. Bundesliga,183,78,1999,3,27,1
14108,K. Kurt,RB,62,Germany,19,2001-12-21,German 1. Bundesliga,174,69,2001,12,21,4
14115,O. SchÃ¶nfelder,"LW, RW, LB",62,Germany,20,2001-02-05,German 2. Bundesliga,181,74,2001,2,5,1
14125,H. Rorig,RB,62,Germany,21,2000-03-03,German 3. Bundesliga,182,76,2000,3,3,1
14131,J. Wieckhoff,"RB, RM",62,Germany,20,2000-08-02,German 2. Bundesliga,188,75,2000,8,2,3
14137,J. Kersken,GK,62,Germany,20,2000-09-01,German 1. Bundesliga,190,88,2000,9,1,3
14142,E. Dos Santos Haesler,GK,62,Germany,22,1999-02-10,Danish Superliga,196,85,1999,2,10,1
14156,L. Stellwagen,LB,62,Germany,22,1998-12-10,German 3. Bundesliga,179,74,1998,12,10,4
14157,A. El Moukhantir,"RM, CAM",62,Germany,23,1997-08-30,Austrian Football Bundesliga,172,65,1997,8,30,3
14160,L. Lokotsch,ST,62,Germany,25,1996-05-17,German 3. Bundesliga,190,82,1996,5,17,2
14164,C. Boukhalfa,CDM,62,Germany,22,1999-05-03,German 2. Bundesliga,186,78,1999,5,3,2
14168,S. DrljaÄa,GK,62,Germany,22,1999-04-20,German 3. Bundesliga,192,92,1999,4,20,2
14172,C. Herrmann,ST,62,Germany,21,2000-02-08,Belgian Jupiler Pro League,190,83,2000,2,8,1
14201,M. RÃ¶hl,"RM, CAM, LM",62,Germany,18,2002-07-05,German 2. Bundesliga,191,80,2002,7,5,3
14203,I. MatanoviÄ,ST,62,Germany,18,2003-03-31,German 2. Bundesliga,194,90,2003,3,31,1
14204,J. Schuler,ST,62,Germany,22,1999-03-22,German 3. Bundesliga,190,82,1999,3,22,1
14223,O. Heil,"LW, RW, RB",62,Germany,20,2000-11-27,Holland Eredivisie,168,72,2000,11,27,4
14235,L. Kerber,"CDM, CM",62,Germany,19,2002-03-10,German 3. Bundesliga,180,77,2002,3,10,1
14300,T. Gunte,CB,62,Germany,24,1997-04-11,German 3. Bundesliga,194,82,1997,4,11,2
14305,L. Herrmann,"CM, CAM",62,Germany,22,1999-02-20,German 2. Bundesliga,176,71,1999,2,20,1
14306,E. Kehrer,"ST, CF",62,Germany,19,2002-03-20,German 3. Bundesliga,171,65,2002,3,20,1
14310,V. Meien,CDM,62,Germany,23,1998-03-05,German 3. Bundesliga,186,79,1998,3,5,1
14314,F. Higl,ST,62,Germany,24,1997-01-08,German 3. Bundesliga,194,83,1997,1,8,1
14315,L. Kunze,"CM, CDM, CAM",62,Germany,23,1998-06-14,German 3. Bundesliga,189,81,1998,6,14,2
14316,J. Ceka,"CAM, RW",62,Germany,21,1999-11-10,German 3. Bundesliga,169,63,1999,11,10,4
14317,V. Sapina,"CDM, CM",62,Germany,26,1995-06-29,German 3. Bundesliga,194,84,1995,6,29,2
14318,Y. Engelhardt,"CDM, CM",62,Germany,20,2001-02-07,German 3. Bundesliga,184,77,2001,2,7,1
14321,L. GÃ¶rlich,RB,62,Germany,21,2000-04-01,German 3. Bundesliga,181,76,2000,4,1,2
14325,Y. Jaeschke,ST,62,Germany,27,1993-10-20,German 3. Bundesliga,184,79,1993,10,20,4
14326,L. Meyer,CAM,62,Germany,29,1992-01-07,German 3. Bundesliga,185,78,1992,1,7,1
14327,T. Zimmerschied,"RM, CAM, LM",62,Germany,22,1998-09-22,German 3. Bundesliga,180,76,1998,9,22,3
14329,K. Faber,"RM, CAM",62,Germany,23,1997-11-04,German 2. Bundesliga,179,69,1997,11,4,4
14331,T. Dombrowa,"LM, RM, CAM",62,Germany,21,1999-07-24,German 3. Bundesliga,170,70,1999,7,24,3
14332,B. Ametov,"LM, RM, CAM",62,Germany,22,1998-11-07,German 3. Bundesliga,179,70,1998,11,7,4
14333,J. Fedl,"CB, RB, CDM",62,Germany,22,1999-02-05,German 3. Bundesliga,188,74,1999,2,5,1
14343,N. Piwernetz,LWB,62,Germany,21,2000-04-03,German 3. Bundesliga,176,72,2000,4,3,2
14383,M. Sponsel,RB,62,Germany,19,2002-02-28,German 1. Bundesliga,189,81,2002,2,28,1
14385,P. Strompf,CB,62,Germany,23,1998-04-23,German 3. Bundesliga,194,91,1998,4,23,2
14419,D. Schmidt,CB,61,Germany,34,1987-07-01,German 3. Bundesliga,187,82,1987,7,1,3
14527,T. Baack,"CDM, CB, RB",61,Germany,22,1999-03-13,German 3. Bundesliga,183,79,1999,3,13,1
14528,F. Lach,"CB, RB, CDM",61,Germany,24,1997-03-18,German 3. Bundesliga,190,80,1997,3,18,1
14568,M. Funk,GK,61,Germany,25,1996-01-01,German 1. Bundesliga,187,88,1996,1,1,1
14602,D. Volkmer,CB,61,Germany,25,1996-04-27,German 3. Bundesliga,194,88,1996,4,27,2
14613,S. HÃ¤rtel,"LB, LWB, LM",61,Germany,22,1999-03-09,German 2. Bundesliga,177,73,1999,3,9,1
14616,T. MÃ¼sel,ST,61,Germany,21,1999-07-25,German 1. Bundesliga,185,80,1999,7,25,3
14641,D. Beyreuther,LB,61,Germany,21,1999-09-06,German 3. Bundesliga,180,71,1999,9,6,3
14645,J. SteinkÃ¶tter,ST,61,Germany,21,1999-09-26,German 3. Bundesliga,184,72,1999,9,26,3
14680,J. Rieckmann,"CB, CDM",61,Germany,20,2000-08-01,German 3. Bundesliga,186,76,2000,8,1,3
14688,T. Knost,"RB, CB",61,Germany,21,2000-05-08,German 3. Bundesliga,178,76,2000,5,8,2
14691,T. Kretzschmar,GK,61,Germany,22,1999-01-19,German 3. Bundesliga,185,81,1999,1,19,1
14692,N. Niemann,"CAM, ST",61,Germany,21,1999-11-14,Austrian Football Bundesliga,171,60,1999,11,14,4
14695,M. Hauptmann,"RM, RB",61,Germany,21,1999-09-14,German 3. Bundesliga,177,68,1999,9,14,3
14729,N. Sommer,"RB, RM",61,Germany,23,1998-04-02,German 3. Bundesliga,179,76,1998,4,2,2
14738,A. JonjiÄ,"RM, RW",61,Germany,21,1999-08-02,German 2. Bundesliga,183,75,1999,8,2,3
14739,M. RÃ¶mling,"LB, LWB",61,Germany,20,2001-04-30,German 3. Bundesliga,186,76,2001,4,30,2
14750,J. Boller,"CB, RB",61,Germany,21,2000-03-14,Austrian Football Bundesliga,185,71,2000,3,14,1
14787,M. Franzke,RW,61,Germany,22,1999-03-05,German 3. Bundesliga,184,70,1999,3,5,1
14799,E. Hottmann,"ST, RM",61,Germany,21,2000-02-08,German 3. Bundesliga,187,82,2000,2,8,1
14806,N. Lang,CB,61,Germany,19,2002-06-13,German 3. Bundesliga,185,77,2002,6,13,2
14810,D. Meisel,CM,61,Germany,22,1999-06-29,German 3. Bundesliga,175,68,1999,6,29,2
14815,D. Waidner,"RB, RM",61,Germany,20,2001-02-08,German 3. Bundesliga,174,68,2001,2,8,1
14882,O. Daedlow,"CDM, CM",61,Germany,21,2000-06-19,German 3. Bundesliga,180,75,2000,6,19,2
14904,M. Tillman,ST,61,Germany,19,2002-05-28,German 1. Bundesliga,186,71,2002,5,28,2
14910,L. Jastremski,ST,61,Germany,20,2001-01-24,German 3. Bundesliga,190,79,2001,1,24,1
14919,B. Pernot,CB,61,Germany,22,1999-06-11,German 3. Bundesliga,188,76,1999,6,11,2
14932,F. Palmowski,GK,61,Germany,20,2001-06-11,German 1. Bundesliga,185,78,2001,6,11,2
14936,Y. MÃ¶ker,"CDM, CM",61,Germany,21,1999-07-27,German 3. Bundesliga,180,76,1999,7,27,3
14967,J. Tugbenyo,"CB, CDM, RB",61,Germany,19,2001-08-07,German 2. Bundesliga,187,81,2001,8,7,3
14970,G. Jurcher,ST,61,Germany,24,1997-04-09,German 3. Bundesliga,175,73,1997,4,9,2
14991,T. Civeja,CM,61,Germany,19,2002-01-04,German 1. Bundesliga,180,73,2002,1,4,1
15020,L. Petkov,"CM, CAM",61,Germany,20,2000-11-01,German 3. Bundesliga,183,77,2000,11,1,4
15030,R. Berlinski,ST,61,Germany,26,1994-08-08,German 3. Bundesliga,182,74,1994,8,8,3
15056,H. Matriciani,"RB, CB",61,Germany,21,2000-03-14,German 2. Bundesliga,185,78,2000,3,14,1
15070,Y. Becker,LM,61,Germany,30,1991-01-12,German 3. Bundesliga,180,67,1991,1,12,1
15073,M. Hippe,CB,61,Germany,23,1998-05-06,German 3. Bundesliga,194,81,1998,5,6,2
15074,N. Atubolu,GK,61,Germany,19,2002-05-25,German 1. Bundesliga,190,96,2002,5,25,2
15075,C. Kammerknecht,"CB, RB",61,Germany,21,1999-07-07,German 3. Bundesliga,187,80,1999,7,7,3
15079,T. Engelking,LM,61,Germany,25,1996-06-28,German 3. Bundesliga,180,72,1996,6,28,2
15080,O. Schmitt,LW,61,Germany,21,2000-06-04,German 3. Bundesliga,180,73,2000,6,4,2
15084,C. Ezekwem,CB,61,Germany,22,1999-05-13,German 3. Bundesliga,202,88,1999,5,13,2
15085,J. Heuer,"RB, CB",61,Germany,21,1999-07-29,German 2. Bundesliga,189,78,1999,7,29,3
15086,T. Korzuschek,"LM, RM, CAM",61,Germany,22,1998-08-26,German 3. Bundesliga,180,70,1998,8,26,3
15087,T. Sechelmann,"LB, CDM",61,Germany,22,1999-01-15,German 3. Bundesliga,186,78,1999,1,15,1
15089,H. Bah-TraorÃ©,"RB, RM",61,Germany,24,1997-06-12,German 3. Bundesliga,175,77,1997,6,12,2
15093,M. FaÃbender,"RM, LM, ST",61,Germany,22,1998-10-18,German 3. Bundesliga,188,78,1998,10,18,4
15095,L. MÃ¼nst,"CM, CAM",61,Germany,19,2002-01-22,Swiss Super League,183,76,2002,1,22,1
15104,E. Yilmaz,CAM,61,Germany,26,1994-08-16,German 3. Bundesliga,175,70,1994,8,16,3
15105,O. Pohlmann,RM,61,Germany,20,2001-04-05,German 3. Bundesliga,183,80,2001,4,5,2
15111,R. Friedrich,ST,61,Germany,18,2003-03-09,German 1. Bundesliga,173,60,2003,3,9,1
15113,A. Nankishi,LW,61,Germany,18,2002-07-06,German 2. Bundesliga,178,76,2002,7,6,3
15167,L. Gechter,CB,61,Germany,17,2004-02-27,German 1. Bundesliga,187,80,2004,2,27,1
15248,J. DÃ¼ker,"ST, RM",60,Germany,25,1996-01-04,German 3. Bundesliga,188,80,1996,1,4,1
15270,T. Wiesner,GK,60,Germany,24,1996-11-21,German 3. Bundesliga,192,87,1996,11,21,4
15283,N. Hoffmann,CDM,60,Germany,24,1997-04-09,German 3. Bundesliga,194,78,1997,4,9,2
15316,R. Assibey-Mensah,"CF, ST",60,Germany,21,1999-08-31,German 3. Bundesliga,180,75,1999,8,31,3
15336,C. Theisen,"CM, CAM",60,Germany,28,1993-06-13,German 3. Bundesliga,187,75,1993,6,13,2
15380,M. ÄoviÄ,"RM, LM, CAM",60,Germany,23,1998-04-17,German 1. Bundesliga,175,65,1998,4,17,2
15400,M. Kamenz,GK,60,Germany,22,1998-08-09,German 3. Bundesliga,187,80,1998,8,9,3
15404,M. Broschinski,"ST, RM",60,Germany,20,2000-09-23,German 3. Bundesliga,190,77,2000,9,23,3
15406,E. Henschel,RWB,60,Germany,24,1996-10-04,German 3. Bundesliga,185,78,1996,10,4,4
15407,C. Frommann,GK,60,Germany,23,1998-05-27,German 3. Bundesliga,185,78,1998,5,27,2
15408,Y. Bangsow,GK,60,Germany,23,1998-02-21,German 3. Bundesliga,192,84,1998,2,21,1
15409,S. Karweina,"ST, LM, CAM",60,Germany,22,1999-03-29,German 3. Bundesliga,173,68,1999,3,29,1
15410,R. RÃ¶sch,CAM,60,Germany,22,1999-07-01,German 1. Bundesliga,182,75,1999,7,1,3
15411,N. Ochojski,RB,60,Germany,22,1999-01-09,German 3. Bundesliga,182,73,1999,1,9,1
